Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,-0.204,,-21,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
3.8786e+00,-0.208,-0.192,2.2,2.4
3.8863e+00,-0.208,-0.216,2.2,1.8
3.8940e+00,-0.208,-0.192,2.2,2.4
3.9017e+00,-0.208,-0.216,2,1.8
3.9094e+00,-0.208,-0.192,2,2.4
3.9171e+00,-0.208,-0.216,2,1.8
3.9247e+00,-0.208,-0.192,2,2.2
3.9324e+00,-0.208,-0.216,2,1.8
3.9401e+00,-0.208,-0.192,2,2.2
3.9478e+00,-0.208,-0.216,2,1.8
3.9555e+00,-0.208,-0.2,2,2.2
3.9631e+00,-0.208,-0.216,2,1.8
3.9708e+00,-0.208,-0.192,2,2.2
3.9785e+00,-0.208,-0.216,2,1.8
3.9862e+00,-0.208,-0.192,2,2.2
3.9939e+00,-0.208,-0.216,2,1.8
4.0015e+00,-0.208,-0.192,2,2.2
4.0092e+00,-0.208,-0.216,2,1.8
4.0169e+00,-0.208,-0.192,2,2.2
4.0246e+00,-0.208,-0.216,2,1.8
4.0323e+00,-0.208,-0.2,2,2.2
4.0399e+00,-0.208,-0.216,2,1.8
4.0476e+00,-0.208,-0.192,2,2.2
4.0553e+00,-0.208,-0.216,2,1.8
4.0630e+00,-0.208,-0.2,2,2.2
4.0707e+00,-0.208,-0.216,2,1.6
4.0783e+00,-0.208,-0.2,2,2.2
4.0860e+00,-0.208,-0.216,2,1.6
4.0937e+00,-0.208,-0.2,1.8,2.2
4.1014e+00,-0.208,-0.224,1.8,1.6
4.1091e+00,-0.208,-0.2,1.8,2.2
4.1167e+00,-0.208,-0.216,1.8,1.6
4.1244e+00,-0.208,-0.2,1.8,2.2
4.1321e+00,-0.208,-0.224,1.8,1.6
4.1398e+00,-0.208,-0.2,1.8,2
4.1475e+00,-0.208,-0.224,1.8,1.6
4.1551e+00,-0.208,-0.2,1.8,2
4.1628e+00,-0.208,-0.224,1.8,1.6
4.1705e+00,-0.208,-0.2,1.8,2
4.1782e+00,-0.208,-0.224,1.8,1.6
4.1859e+00,-0.208,-0.2,1.8,2
4.1935e+00,-0.208,-0.224,1.8,1.6
4.2012e+00,-0.208,-0.2,1.8,2
4.2089e+00,-0.208,-0.224,1.8,1.6
4.2166e+00,-0.208,-0.2,1.8,2
4.2243e+00,-0.208,-0.224,1.8,1.4
4.2320e+00,-0.208,-0.2,1.8,2
4.2396e+00,-0.208,-0.224,1.8,1.4
4.2473e+00,-0.208,-0.2,1.8,2
4.2550e+00,-0.208,-0.224,1.8,1.4
4.2627e+00,-0.208,-0.2,1.8,2
4.2704e+00,-0.208,-0.224,1.8,1.4
4.2780e+00,-0.208,-0.2,1.8,2
4.2857e+00,-0.208,-0.224,1.6,1.4
4.2934e+00,-0.208,-0.2,1.6,2
4.3011e+00,-0.208,-0.224,1.6,1.4
4.3088e+00,-0.208,-0.2,1.6,2
4.3164e+00,-0.208,-0.224,1.6,1.4
4.3241e+00,-0.208,-0.2,1.6,1.8
4.3318e+00,-0.208,-0.224,1.6,1.4
4.3395e+00,-0.208,-0.2,1.6,1.8
4.3472e+00,-0.208,-0.224,1.6,1.4
4.3548e+00,-0.208,-0.2,1.6,1.8
4.3625e+00,-0.208,-0.224,1.6,1.4
4.3702e+00,-0.208,-0.2,1.6,1.8
4.3779e+00,-0.208,-0.216,1.6,1.4
4.3856e+00,-0.208,-0.2,1.6,1.8
4.3932e+00,-0.208,-0.216,1.6,1.4
4.4009e+00,-0.208,-0.2,1.6,1.8
4.4086e+00,-0.208,-0.216,1.6,1.4
4.4163e+00,-0.208,-0.2,1.6,1.8
4.4240e+00,-0.208,-0.216,1.6,1.4
4.4316e+00,-0.208,-0.2,1.6,1.8
4.4393e+00,-0.208,-0.216,1.6,1.4
4.4470e+00,-0.208,-0.2,1.6,1.8
4.4547e+00,-0.208,-0.216,1.6,1.2
4.4624e+00,-0.208,-0.192,1.6,1.8
4.4700e+00,-0.208,-0.216,1.4,1.2
4.4777e+00,-0.208,-0.192,1.4,1.8
4.4854e+00,-0.208,-0.216,1.4,1.2
4.4931e+00,-0.208,-0.192,1.4,1.8
4.5008e+00,-0.208,-0.216,1.4,1.2
4.5084e+00,-0.208,-0.192,1.4,1.8
4.5161e+00,-0.208,-0.216,1.4,1.2
4.5238e+00,-0.208,-0.192,1.4,1.6
4.5315e+00,-0.208,-0.216,1.4,1.2
4.5392e+00,-0.208,-0.192,1.4,1.6
4.5469e+00,-0.208,-0.216,1.4,1.2
4.5545e+00,-0.208,-0.192,1.4,1.6
4.5622e+00,-0.208,-0.216,1.4,1.2
4.5699e+00,-0.208,-0.192,1.4,1.6
4.5776e+00,-0.208,-0.216,1.4,1.2
4.5853e+00,-0.208,-0.192,1.4,1.6
4.5929e+00,-0.208,-0.216,1.4,1.2
4.6006e+00,-0.208,-0.192,1.4,1.6
4.6083e+00,-0.208,-0.216,1.4,1.2
4.6160e+00,-0.208,-0.192,1.4,1.6
4.6237e+00,-0.208,-0.216,1.4,1.2
4.6313e+00,-0.208,-0.192,1.4,1.6
4.6390e+00,-0.208,-0.216,1.4,1.2
4.6467e+00,-0.208,-0.192,1.4,1.6
4.6544e+00,-0.208,-0.216,1.4,1.2
4.6621e+00,-0.208,-0.192,1.4,1.6
4.6697e+00,-0.208,-0.216,1.2,1
4.6774e+00,-0.208,-0.192,1.2,1.6
4.6851e+00,-0.208,-0.216,1.2,1
4.6928e+00,-0.208,-0.192,1.2,1.4
4.7005e+00,-0.208,-0.216,1.2,1
4.7081e+00,-0.208,-0.192,1.2,1.4
4.7158e+00,-0.208,-0.216,1.2,1
4.7235e+00,-0.208,-0.192,1.2,1.4
4.7312e+00,-0.208,-0.216,1.2,1
4.7389e+00,-0.208,-0.192,1.2,1.4
4.7465e+00,-0.208,-0.216,1.2,1
4.7542e+00,-0.208,-0.192,1.2,1.4
4.7619e+00,-0.208,-0.216,1.2,1
4.7696e+00,-0.208,-0.192,1.2,1.4
4.7773e+00,-0.208,-0.216,1.2,1
4.7849e+00,-0.208,-0.192,1.2,1.4
4.7926e+00,-0.208,-0.216,1.2,1
4.8003e+00,-0.208,-0.192,1.2,1.4
4.8080e+00,-0.208,-0.216,1.2,1
4.8157e+00,-0.208,-0.2,1.2,1.4
4.8233e+00,-0.208,-0.216,1.2,1
4.8310e+00,-0.208,-0.192,1.2,1.4
4.8387e+00,-0.208,-0.216,1.2,1
4.8464e+00,-0.208,-0.2,1.2,1.4
4.8541e+00,-0.208,-0.216,1.2,1
4.8618e+00,-0.208,-0.2,1.2,1.4
4.8694e+00,-0.208,-0.216,1,0.8
4.8771e+00,-0.208,-0.2,1,1.2
4.8848e+00,-0.208,-0.216,1,0.8
4.8925e+00,-0.208,-0.2,1,1.2
4.9002e+00,-0.208,-0.216,1,0.8
4.9078e+00,-0.208,-0.2,1,1.2
4.9155e+00,-0.208,-0.216,1,0.8
4.9232e+00,-0.208,-0.2,1,1.2
4.9309e+00,-0.208,-0.216,1,0.8
4.9386e+00,-0.208,-0.2,1,1.2
4.9462e+00,-0.208,-0.216,1,0.8
4.9539e+00,-0.208,-0.192,1,1.2
4.9616e+00,-0.208,-0.224,1,0.8
4.9693e+00,-0.208,-0.2,1,1.2
4.9770e+00,-0.208,-0.224,1,0.8
4.9846e+00,-0.208,-0.2,1,1.2
4.9923e+00,-0.208,-0.216,1,0.8
5.0000e+00,-0.208,-0.192,1,1.2
5.0077e+00,-0.208,-0.216,1,0.8
5.0154e+00,-0.208,-0.2,1,1.2
5.0230e+00,-0.208,-0.216,1,0.8
5.0307e+00,-0.208,-0.2,1,1.2
5.0384e+00,-0.208,-0.216,1,0.6
5.0461e+00,-0.208,-0.2,1,1.2
5.0538e+00,-0.208,-0.216,1,0.6
5.0614e+00,-0.208,-0.2,1,1.2
5.0691e+00,-0.208,-0.216,0.8,0.6
5.0768e+00,-0.208,-0.2,0.8,1.2
5.0845e+00,-0.208,-0.216,0.8,0.6
5.0922e+00,-0.208,-0.2,0.8,1
5.0998e+00,-0.208,-0.216,0.8,0.6
5.1075e+00,-0.208,-0.2,0.8,1
5.1152e+00,-0.208,-0.224,0.8,0.6
5.1229e+00,-0.208,-0.192,0.8,1
5.1306e+00,-0.208,-0.224,0.8,0.6
5.1382e+00,-0.208,-0.2,0.8,1
5.1459e+00,-0.208,-0.216,0.8,0.6
5.1536e+00,-0.208,-0.2,0.8,1
5.1613e+00,-0.208,-0.224,0.8,0.6
5.1690e+00,-0.208,-0.2,0.8,1
5.1767e+00,-0.208,-0.224,0.8,0.6
5.1843e+00,-0.208,-0.2,0.8,1
5.1920e+00,-0.208,-0.216,0.8,0.6
5.1997e+00,-0.208,-0.2,0.8,1
5.2074e+00,-0.208,-0.224,0.8,0.6
5.2151e+00,-0.208,-0.2,0.8,1
5.2227e+00,-0.208,-0.216,0.8,0.6
5.2304e+00,-0.208,-0.2,0.8,1
5.2381e+00,-0.208,-0.224,0.8,0.6
5.2458e+00,-0.208,-0.2,0.8,1
5.2535e+00,-0.208,-0.224,0.8,0.6
5.2611e+00,-0.208,-0.2,0.6,1
5.2688e+00,-0.208,-0.224,0.6,0.4
5.2765e+00,-0.208,-0.2,0.6,0.8
5.2842e+00,-0.208,-0.224,0.6,0.4
5.2919e+00,-0.208,-0.2,0.6,0.8
5.2995e+00,-0.208,-0.224,0.6,0.4
5.3072e+00,-0.208,-0.2,0.6,0.8
5.3149e+00,-0.208,-0.224,0.6,0.4
5.3226e+00,-0.208,-0.2,0.6,0.8
5.3303e+00,-0.208,-0.224,0.6,0.4
5.3379e+00,-0.208,-0.2,0.6,0.8
5.3456e+00,-0.208,-0.224,0.6,0.4
5.3533e+00,-0.208,-0.2,0.6,0.8
5.3610e+00,-0.208,-0.224,0.6,0.4
5.3687e+00,-0.208,-0.2,0.6,0.8
5.3763e+00,-0.208,-0.224,0.6,0.4
5.3840e+00,-0.208,-0.2,0.6,0.8
5.3917e+00,-0.208,-0.224,0.6,0.4
5.3994e+00,-0.208,-0.2,0.6,0.8
5.4071e+00,-0.216,-0.224,0.6,0.4
5.4147e+00,-0.216,-0.2,0.6,0.8
5.4224e+00,-0.216,-0.224,0.6,0.4
5.4301e+00,-0.216,-0.2,0.6,0.8
5.4378e+00,-0.216,-0.224,0.6,0.4
5.4455e+00,-0.216,-0.2,0.6,0.8
5.4531e+00,-0.216,-0.232,0.6,0.4
5.4608e+00,-0.216,-0.2,0.6,0.8
5.4685e+00,-0.216,-0.224,0.6,0.4
5.4762e+00,-0.216,-0.2,0.4,0.6
5.4839e+00,-0.216,-0.224,0.4,0.2
5.4916e+00,-0.216,-0.2,0.4,0.6
5.4992e+00,-0.216,-0.224,0.4,0.2
5.5069e+00,-0.216,-0.208,0.4,0.6
5.5146e+00,-0.216,-0.224,0.4,0.2
5.5223e+00,-0.216,-0.2,0.4,0.6
5.5300e+00,-0.216,-0.224,0.4,0.2
5.5376e+00,-0.216,-0.208,0.4,0.6
5.5453e+00,-0.216,-0.224,0.4,0.2
5.5530e+00,-0.216,-0.208,0.4,0.6
5.5607e+00,-0.216,-0.224,0.4,0.2
5.5684e+00,-0.216,-0.208,0.4,0.6
5.5760e+00,-0.216,-0.224,0.4,0.2
5.5837e+00,-0.216,-0.208,0.4,0.6
5.5914e+00,-0.216,-0.232,0.4,0.2
5.5991e+00,-0.216,-0.208,0.4,0.6
5.6068e+00,-0.216,-0.232,0.4,0.2
5.6144e+00,-0.216,-0.208,0.4,0.6
5.6221e+00,-0.216,-0.232,0.4,0.2
5.6298e+00,-0.216,-0.208,0.4,0.6
5.6375e+00,-0.216,-0.232,0.4,0.2
5.6452e+00,-0.224,-0.208,0.4,0.6
5.6528e+00,-0.224,-0.232,0.4,0.2
5.6605e+00,-0.224,-0.208,0.4,0.6
5.6682e+00,-0.224,-0.232,0.4,-0
5.6759e+00,-0.224,-0.208,0.2,0.4
5.6836e+00,-0.224,-0.232,0.2,-0
5.6912e+00,-0.224,-0.208,0.2,0.4
5.6989e+00,-0.224,-0.232,0.2,-0
5.7066e+00,-0.224,-0.208,0.2,0.4
5.7143e+00,-0.224,-0.232,0.2,-0
5.7220e+00,-0.224,-0.208,0.2,0.4
5.7296e+00,-0.224,-0.232,0.2,-0
5.7373e+00,-0.224,-0.216,0.2,0.4
5.7450e+00,-0.224,-0.232,0.2,-0
5.7527e+00,-0.224,-0.208,0.2,0.4
5.7604e+00,-0.224,-0.24,0.2,-0
5.7680e+00,-0.224,-0.208,0.2,0.4
5.7757e+00,-0.224,-0.24,0.2,-0
5.7834e+00,-0.224,-0.216,0.2,0.4
5.7911e+00,-0.224,-0.24,0.2,-0
5.7988e+00,-0.232,-0.216,0.2,0.4
5.8065e+00,-0.232,-0.24,0.2,-0
5.8141e+00,-0.232,-0.216,0.2,0.4
5.8218e+00,-0.232,-0.24,0.2,-0
5.8295e+00,-0.232,-0.216,0.2,0.4
5.8372e+00,-0.232,-0.24,0.2,-0
5.8449e+00,-0.232,-0.216,0.2,0.4
5.8525e+00,-0.232,-0.24,0.2,-0
5.8602e+00,-0.232,-0.224,0.2,0.4
5.8679e+00,-0.232,-0.24,0.2,-0.2
5.8756e+00,-0.232,-0.224,-0,0.4
5.8833e+00,-0.232,-0.24,-0,-0.2
5.8909e+00,-0.232,-0.224,-0,0.4
5.8986e+00,-0.232,-0.248,-0,-0.2
5.9063e+00,-0.232,-0.224,-0,0.2
5.9140e+00,-0.232,-0.248,-0,-0.2
5.9217e+00,-0.232,-0.216,-0,0.2
5.9293e+00,-0.24,-0.248,-0,-0.2
5.9370e+00,-0.24,-0.224,-0,0.2
5.9447e+00,-0.24,-0.248,-0,-0.2
5.9524e+00,-0.24,-0.224,-0,0.2
5.9601e+00,-0.24,-0.248,-0,-0.2
5.9677e+00,-0.24,-0.224,-0,0.2
5.9754e+00,-0.24,-0.248,-0,-0.2
5.9831e+00,-0.24,-0.232,-0,0.2
5.9908e+00,-0.24,-0.248,-0,-0.2
5.9985e+00,-0.24,-0.232,-0,0.2
6.0061e+00,-0.24,-0.248,-0,-0.2
6.0138e+00,-0.24,-0.232,-0,0.2
6.0215e+00,-0.24,-0.248,-0,-0.2
6.0292e+00,-0.24,-0.232,-0,0.2
6.0369e+00,-0.24,-0.248,-0,-0.2
6.0445e+00,-0.24,-0.232,-0,0.2
6.0522e+00,-0.24,-0.256,-0,-0.2
6.0599e+00,-0.24,-0.232,-0,0.2
6.0676e+00,-0.248,-0.256,-0,-0.4
6.0753e+00,-0.248,-0.232,-0,0.2
6.0829e+00,-0.248,-0.256,-0.2,-0.4
6.0906e+00,-0.248,-0.232,-0.2,-0
6.0983e+00,-0.248,-0.256,-0.2,-0.4
6.1060e+00,-0.248,-0.232,-0.2,-0
6.1137e+00,-0.248,-0.256,-0.2,-0.4
6.1214e+00,-0.248,-0.232,-0.2,-0
6.1290e+00,-0.248,-0.256,-0.2,-0.4
6.1367e+00,-0.248,-0.24,-0.2,-0
6.1444e+00,-0.248,-0.256,-0.2,-0.4
6.1521e+00,-0.248,-0.24,-0.2,-0
6.1598e+00,-0.248,-0.264,-0.2,-0.4
6.1674e+00,-0.248,-0.24,-0.2,-0
6.1751e+00,-0.248,-0.264,-0.2,-0.4
6.1828e+00,-0.248,-0.24,-0.2,-0
6.1905e+00,-0.248,-0.264,-0.2,-0.4
6.1982e+00,-0.248,-0.24,-0.2,-0
6.2058e+00,-0.256,-0.264,-0.2,-0.4
6.2135e+00,-0.256,-0.24,-0.2,-0
6.2212e+00,-0.256,-0.264,-0.2,-0.4
6.2289e+00,-0.256,-0.24,-0.2,-0
6.2366e+00,-0.256,-0.264,-0.2,-0.4
6.2442e+00,-0.256,-0.24,-0.2,-0
6.2519e+00,-0.256,-0.272,-0.2,-0.4
6.2596e+00,-0.256,-0.248,-0.2,-0
6.2673e+00,-0.256,-0.264,-0.2,-0.6
6.2750e+00,-0.256,-0.248,-0.2,-0
6.2826e+00,-0.256,-0.272,-0.4,-0.6
6.2903e+00,-0.256,-0.248,-0.4,-0.2
6.2980e+00,-0.256,-0.272,-0.4,-0.6
6.3057e+00,-0.256,-0.248,-0.4,-0.2
6.3134e+00,-0.256,-0.272,-0.4,-0.6
6.3210e+00,-0.256,-0.248,-0.4,-0.2
6.3287e+00,-0.256,-0.272,-0.4,-0.6
6.3364e+00,-0.256,-0.248,-0.4,-0.2
6.3441e+00,-0.264,-0.272,-0.4,-0.6
6.3518e+00,-0.264,-0.248,-0.4,-0.2
6.3594e+00,-0.264,-0.272,-0.4,-0.6
6.3671e+00,-0.264,-0.248,-0.4,-0.2
6.3748e+00,-0.264,-0.272,-0.4,-0.6
6.3825e+00,-0.264,-0.248,-0.4,-0.2
6.3902e+00,-0.264,-0.272,-0.4,-0.6
6.3978e+00,-0.264,-0.248,-0.4,-0.2
6.4055e+00,-0.264,-0.272,-0.4,-0.6
6.4132e+00,-0.264,-0.256,-0.4,-0.2
6.4209e+00,-0.264,-0.272,-0.4,-0.8
6.4286e+00,-0.264,-0.256,-0.4,-0.2
6.4363e+00,-0.264,-0.272,-0.4,-0.6
6.4439e+00,-0.264,-0.256,-0.4,-0.2
6.4516e+00,-0.264,-0.28,-0.4,-0.8
6.4593e+00,-0.264,-0.256,-0.6,-0.2
6.4670e+00,-0.264,-0.28,-0.6,-0.8
6.4747e+00,-0.272,-0.256,-0.6,-0.2
6.4823e+00,-0.272,-0.28,-0.6,-0.8
6.4900e+00,-0.272,-0.256,-0.6,-0.4
6.4977e+00,-0.272,-0.28,-0.6,-0.8
6.5054e+00,-0.272,-0.256,-0.6,-0.4
6.5131e+00,-0.272,-0.28,-0.6,-0.8
6.5207e+00,-0.272,-0.256,-0.6,-0.4
6.5284e+00,-0.272,-0.28,-0.6,-0.8
6.5361e+00,-0.272,-0.264,-0.6,-0.4
6.5438e+00,-0.272,-0.28,-0.6,-0.8
6.5515e+00,-0.272,-0.256,-0.6,-0.4
6.5591e+00,-0.272,-0.288,-0.6,-0.8
6.5668e+00,-0.272,-0.264,-0.6,-0.4
6.5745e+00,-0.272,-0.28,-0.6,-0.8
6.5822e+00,-0.272,-0.264,-0.6,-0.4
6.5899e+00,-0.272,-0.28,-0.6,-0.8
6.5975e+00,-0.272,-0.264,-0.6,-0.4
6.6052e+00,-0.272,-0.288,-0.6,-0.8
6.6129e+00,-0.272,-0.264,-0.6,-0.4
6.6206e+00,-0.272,-0.288,-0.6,-0.8
6.6283e+00,-0.28,-0.264,-0.6,-0.4
6.6359e+00,-0.28,-0.288,-0.6,-1
6.6436e+00,-0.28,-0.264,-0.6,-0.4
6.6513e+00,-0.28,-0.288,-0.8,-1
6.6590e+00,-0.28,-0.272,-0.8,-0.4
6.6667e+00,-0.28,-0.288,-0.8,-1
6.6743e+00,-0.28,-0.264,-0.8,-0.4
6.6820e+00,-0.28,-0.288,-0.8,-1
6.6897e+00,-0.28,-0.272,-0.8,-0.6
6.6974e+00,-0.28,-0.288,-0.8,-1
6.7051e+00,-0.28,-0.264,-0.8,-0.6
6.7127e+00,-0.28,-0.288,-0.8,-1
6.7204e+00,-0.28,-0.264,-0.8,-0.6
6.7281e+00,-0.28,-0.296,-0.8,-1
6.7358e+00,-0.28,-0.272,-0.8,-0.6
6.7435e+00,-0.28,-0.296,-0.8,-1
6.7512e+00,-0.28,-0.272,-0.8,-0.6
6.7588e+00,-0.28,-0.296,-0.8,-1
6.7665e+00,-0.28,-0.272,-0.8,-0.6
6.7742e+00,-0.28,-0.296,-0.8,-1
6.7819e+00,-0.28,-0.272,-0.8,-0.6
6.7896e+00,-0.288,-0.296,-0.8,-1
6.7972e+00,-0.288,-0.272,-0.8,-0.6
6.8049e+00,-0.288,-0.296,-0.8,-1.2
6.8126e+00,-0.288,-0.272,-0.8,-0.6
6.8203e+00,-0.288,-0.296,-0.8,-1.2
6.8280e+00,-0.288,-0.272,-0.8,-0.6
6.8356e+00,-0.288,-0.296,-0.8,-1.2
6.8433e+00,-0.288,-0.28,-0.8,-0.6
6.8510e+00,-0.288,-0.296,-0.8,-1.2
6.8587e+00,-0.288,-0.272,-1,-0.6
6.8664e+00,-0.288,-0.296,-1,-1.2
6.8740e+00,-0.288,-0.272,-1,-0.6
6.8817e+00,-0.288,-0.304,-1,-1.2
6.8894e+00,-0.288,-0.272,-1,-0.8
6.8971e+00,-0.288,-0.304,-1,-1.2
6.9048e+00,-0.288,-0.28,-1,-0.8
6.9124e+00,-0.288,-0.296,-1,-1.2
6.9201e+00,-0.288,-0.28,-1,-0.8
6.9278e+00,-0.288,-0.304,-1,-1.2
6.9355e+00,-0.288,-0.28,-1,-0.8
6.9432e+00,-0.288,-0.304,-1,-1.2
6.9508e+00,-0.296,-0.28,-1,-0.8
6.9585e+00,-0.296,-0.304,-1,-1.2
6.9662e+00,-0.296,-0.28,-1,-0.8
6.9739e+00,-0.296,-0.304,-1,-1.2
6.9816e+00,-0.296,-0.28,-1,-0.8
6.9892e+00,-0.296,-0.304,-1,-1.2
6.9969e+00,-0.296,-0.28,-1,-0.8
7.0046e+00,-0.296,-0.304,-1,-1.4
7.0123e+00,-0.296,-0.288,-1,-0.8
7.0200e+00,-0.296,-0.304,-1,-1.4
7.0276e+00,-0.296,-0.288,-1.2,-0.8
7.0353e+00,-0.296,-0.304,-1.2,-1.4
7.0430e+00,-0.296,-0.288,-1.2,-0.8
7.0507e+00,-0.296,-0.312,-1.2,-1.4
7.0584e+00,-0.296,-0.28,-1.2,-1
7.0661e+00,-0.296,-0.304,-1.2,-1.4
7.0737e+00,-0.296,-0.288,-1.2,-1
7.0814e+00,-0.296,-0.312,-1.2,-1.4
7.0891e+00,-0.296,-0.288,-1.2,-1
7.0968e+00,-0.296,-0.312,-1.2,-1.4
7.1045e+00,-0.296,-0.288,-1.2,-1
7.1121e+00,-0.296,-0.312,-1.2,-1.4
7.1198e+00,-0.304,-0.288,-1.2,-1
7.1275e+00,-0.304,-0.312,-1.2,-1.4
7.1352e+00,-0.304,-0.288,-1.2,-1
7.1429e+00,-0.304,-0.312,-1.2,-1.4
7.1505e+00,-0.304,-0.288,-1.2,-1
7.1582e+00,-0.304,-0.312,-1.2,-1.4
7.1659e+00,-0.304,-0.296,-1.2,-1
7.1736e+00,-0.304,-0.312,-1.2,-1.6
7.1813e+00,-0.304,-0.296,-1.2,-1
7.1889e+00,-0.304,-0.312,-1.2,-1.4
7.1966e+00,-0.304,-0.288,-1.2,-1
7.2043e+00,-0.304,-0.32,-1.2,-1.6
7.2120e+00,-0.304,-0.296,-1.2,-1
7.2197e+00,-0.304,-0.312,-1.2,-1.6
7.2273e+00,-0.304,-0.296,-1.2,-1
7.2350e+00,-0.304,-0.312,-1.2,-1.6
7.2427e+00,-0.304,-0.296,-1.4,-1.2
7.2504e+00,-0.304,-0.32,-1.4,-1.6
7.2581e+00,-0.304,-0.296,-1.4,-1.2
7.2657e+00,-0.304,-0.32,-1.4,-1.6
7.2734e+00,-0.304,-0.296,-1.4,-1.2
7.2811e+00,-0.304,-0.32,-1.4,-1.6
7.2888e+00,-0.304,-0.296,-1.4,-1.2
7.2965e+00,-0.304,-0.32,-1.4,-1.6
7.3041e+00,-0.304,-0.296,-1.4,-1.2
7.3118e+00,-0.304,-0.32,-1.4,-1.6
7.3195e+00,-0.312,-0.296,-1.4,-1.2
7.3272e+00,-0.312,-0.32,-1.4,-1.6
7.3349e+00,-0.312,-0.296,-1.4,-1.2
7.3425e+00,-0.312,-0.32,-1.4,-1.6
7.3502e+00,-0.312,-0.296,-1.4,-1.2
7.3579e+00,-0.312,-0.328,-1.4,-1.8
7.3656e+00,-0.312,-0.296,-1.4,-1.2
7.3733e+00,-0.312,-0.32,-1.4,-1.6
7.3810e+00,-0.312,-0.304,-1.4,-1.2
7.3886e+00,-0.312,-0.32,-1.4,-1.6
7.3963e+00,-0.312,-0.304,-1.4,-1.2
7.4040e+00,-0.312,-0.328,-1.4,-1.8
7.4117e+00,-0.312,-0.304,-1.4,-1.2
7.4194e+00,-0.312,-0.32,-1.4,-1.8
7.4270e+00,-0.312,-0.304,-1.6,-1.2
7.4347e+00,-0.312,-0.32,-1.6,-1.8
7.4424e+00,-0.312,-0.304,-1.6,-1.2
7.4501e+00,-0.312,-0.328,-1.6,-1.8
7.4578e+00,-0.312,-0.304,-1.6,-1.2
7.4654e+00,-0.312,-0.328,-1.6,-1.8
7.4731e+00,-0.312,-0.304,-1.6,-1.2
7.4808e+00,-0.312,-0.328,-1.6,-1.8
7.4885e+00,-0.312,-0.304,-1.6,-1.2
7.4962e+00,-0.312,-0.328,-1.6,-1.8
7.5038e+00,-0.312,-0.304,-1.6,-1.4
7.5115e+00,-0.32,-0.328,-1.6,-1.8
7.5192e+00,-0.32,-0.304,-1.6,-1.4
7.5269e+00,-0.32,-0.336,-1.6,-1.8
7.5346e+00,-0.32,-0.304,-1.6,-1.4
7.5422e+00,-0.32,-0.328,-1.6,-1.8
7.5499e+00,-0.32,-0.304,-1.6,-1.4
7.5576e+00,-0.32,-0.328,-1.6,-1.8
7.5653e+00,-0.32,-0.304,-1.6,-1.4
7.5730e+00,-0.32,-0.328,-1.6,-1.8
7.5806e+00,-0.32,-0.312,-1.6,-1.4
7.5883e+00,-0.32,-0.328,-1.6,-1.8
7.5960e+00,-0.32,-0.312,-1.6,-1.4
7.6037e+00,-0.32,-0.328,-1.6,-2
7.6114e+00,-0.32,-0.312,-1.6,-1.4
7.6190e+00,-0.32,-0.328,-1.6,-2
7.6267e+00,-0.32,-0.312,-1.8,-1.4
7.6344e+00,-0.32,-0.336,-1.8,-2
7.6421e+00,-0.32,-0.312,-1.8,-1.4
7.6498e+00,-0.32,-0.336,-1.8,-2
7.6575e+00,-0.32,-0.312,-1.8,-1.4
7.6651e+00,-0.32,-0.336,-1.8,-2
7.6728e+00,-0.32,-0.312,-1.8,-1.6
7.6805e+00,-0.32,-0.336,-1.8,-2
7.6882e+00,-0.32,-0.312,-1.8,-1.6
7.6959e+00,-0.32,-0.336,-1.8,-2
7.7035e+00,-0.32,-0.312,-1.8,-1.6
7.7112e+00,-0.328,-0.336,-1.8,-2
7.7189e+00,-0.328,-0.312,-1.8,-1.6
7.7266e+00,-0.328,-0.336,-1.8,-2
7.7343e+00,-0.328,-0.312,-1.8,-1.6
7.7419e+00,-0.328,-0.336,-1.8,-2
7.7496e+00,-0.328,-0.312,-1.8,-1.6
7.7573e+00,-0.328,-0.336,-1.8,-2
7.7650e+00,-0.328,-0.312,-1.8,-1.6
7.7727e+00,-0.328,-0.336,-1.8,-2.2
7.7803e+00,-0.328,-0.32,-1.8,-1.6
7.7880e+00,-0.328,-0.336,-1.8,-2.2
7.7957e+00,-0.328,-0.32,-1.8,-1.6
7.8034e+00,-0.328,-0.344,-1.8,-2.2
7.8111e+00,-0.328,-0.32,-1.8,-1.6
7.8187e+00,-0.328,-0.336,-1.8,-2.2
7.8264e+00,-0.328,-0.32,-2,-1.6
7.8341e+00,-0.328,-0.344,-2,-2.2
7.8418e+00,-0.328,-0.312,-2,-1.6
7.8495e+00,-0.328,-0.344,-2,-2.2
7.8571e+00,-0.328,-0.32,-2,-1.8
7.8648e+00,-0.328,-0.344,-2,-2.2
7.8725e+00,-0.328,-0.32,-2,-1.8
7.8802e+00,-0.328,-0.344,-2,-2.2
7.8879e+00,-0.328,-0.32,-2,-1.8
7.8955e+00,-0.328,-0.344,-2,-2.2
7.9032e+00,-0.328,-0.32,-2,-1.8
